cq,baseline,plateau,slope,inflection,asymmetry,drift,CurveCall
38.47100837,15.42740013,39.91441876,-0.401035817,33.97624068,5.5,0.046592198,1
49.64550412,19.88368959,30.31737782,-0.62836185,46.77683404,5.5,0.093336276,0
42.20835412,21.460328,38.49054712,-0.518710815,39.58766406,4.212077741,0.040326894,1
45.82949539,15.90912258,27.19952247,-0.656425418,45.8366232,1.995328269,0.04521591,0
37.85756949,21.24853897,40.04806182,-0.442908304,33.78773648,5.5,0.062911947,1
37.96782401,19.9231202,40.25780781,-0.491540552,34.30065386,5.5,0.052092127,1
46.70111778,18.32604869,29.3805962,-0.652095779,46.05338687,2.486907669,0.016997465,0
38.83023254,22.67701941,44.96655499,-0.425173217,34.59063615,5.5,0.06570032,1
46.78761037,16.52664772,29.43533186,-0.469687512,45.06379094,3.071063497,0.012701263,0
46.28017774,17.40094555,20.16273559,-1.161640425,49.6434307,0.5,0.026932585,0
14.0514451,19.18391111,20.60973559,-0.054718783,0,3.002158553,0.043672152,0
49.8079048,22.23126914,28.64726386,-0.582488231,46.7133138,5.5,0.015905423,0
38.72125995,17.60243999,34.09004948,-0.401003487,34.22612987,5.5,0.019477886,1
42.30980749,16.65009085,30.48641243,-0.489585158,38.62799074,5.5,0.028467541,0
38.30635701,21.65110909,41.71595085,-0.510301566,34.77400878,5.5,0.106327351,1
24.31683278,17.29046079,17.76877669,-0.36769162,19.41445607,5.5,0.02204375,0
40.23255666,15.9585777,36.25660926,-0.376789294,35.44854909,5.5,0.132634603,1
38.52548932,16.94344091,32.77604221,-0.40800434,34.10749014,5.5,0.045564012,1
39.04332058,18.20321514,42.87475555,-0.399562807,34.53198268,5.5,0.067978538,1
45.62857671,18.71123039,19.61621106,-0.01,36.64642052,2.092513938,0.046214605,0
37.49635068,17.51834777,37.66109481,-0.458936834,33.56865801,5.5,0.037349934,1
49.11561614,19.01945888,22.84631714,-0.869567093,47.04267335,5.5,0.071686574,0
38.15909431,25.75363732,47.05310385,-0.447628488,34.13217715,5.5,0.046540052,1
7.361028406,17.29421979,18.54350035,-0.01,41.15171989,1.696606162,0.066307923,0
38.7184348,20.63222071,37.71135277,-0.469290899,34.87739965,5.5,0.042538964,1
39.79904118,18.50053836,36.80749804,-0.450621348,35.79886932,5.5,0.111872442,1
38.82024489,19.18137803,37.24691803,-0.436025984,34.68617283,5.5,0.074936653,1
40.33241169,21.92160925,46.73568552,-0.446425237,36.29464077,5.5,0.057450309,1
39.24236803,17.77703528,39.40055099,-0.41758443,34.92572519,5.5,0.082626071,1
46.25239285,17.94698567,35.15299912,-0.455017695,42.43585948,5.282644487,0.063324546,0
38.62291763,21.71004075,45.39890259,-0.470486374,34.7916423,5.5,0.095605889,1
37.5586445,20.60823984,36.32928791,-0.442684224,33.48675141,5.5,0.003548223,1
37.77520494,17.36413937,34.4046139,-0.428215449,33.56572852,5.5,0.027274079,1
39.02543342,12.8304136,32.07389837,-0.42397372,34.77384246,5.5,0.041138787,1
38.01909501,20.30653871,42.13680049,-0.462861717,34.12470761,5.5,0.044582567,1
39.52598899,16.82638375,35.95721667,-0.45733317,35.58452365,5.5,0.086587994,1
49.12230643,17.53929309,22.05134671,-0.704673879,46.56429641,5.5,0.049441878,0
40.77645128,22.53245543,23.20275852,-0.163450568,29.74826793,5.5,0.032015075,0
38.07413359,17.27089823,34.29359808,-0.431569204,33.89736931,5.5,-0.007463513,1
38.50853062,18.92078847,39.73754565,-0.470058779,34.67377013,5.5,0.041388887,1
38.05035526,21.06858354,46.35125607,-0.410462464,33.65881402,5.5,0.028600352,1
39.12151344,20.20950065,37.8260726,-0.403576329,34.65504029,5.5,0.02903251,1
49.94873238,21.6850145,29.33780138,-0.692569546,47.34601493,5.5,0.051742439,0
39.07518217,18.73301194,43.22576948,-0.415184581,34.7335883,5.5,0.071299921,1
37.90798171,19.17751765,38.35863913,-0.448656019,33.89028718,5.5,0.073508629,1
20.93165025,22.02060592,32.05364467,-0.066148898,0,4.275376178,-0.056672462,0
39.8248059,13.56094557,29.29865589,-0.406311356,35.38839817,5.5,0.045466023,1
38.19537795,16.10268109,32.07973311,-0.422499301,33.92894998,5.5,0.035785188,1
43.24822959,19.61298115,39.56901021,-0.495514879,39.7640328,5.250168475,0.027957956,1
38.87295196,21.32688308,38.90049262,-0.434480803,34.72417754,5.5,0.056057859,1
49.40252187,18.12048659,32.71593381,-0.486994412,45.70111834,5.5,0.124066778,0
46.89525017,17.48834464,18.52529908,-1.575603499,49.3748655,0.5,0.021988061,0
15.04104239,19.33676929,20.13408084,-0.097731363,0,4.497887444,0.023028294,0
45.64304354,17.69905435,33.8247324,-0.611070065,44.89785805,2.530968199,0.034547561,0
48.86263752,15.88375074,21.17586993,-1.782955635,50.70737995,0.583156103,0.057708669,0
39.11356357,25.32958053,47.39348442,-0.398798119,34.59357526,5.5,0.027677779,1
38.40274946,17.30135552,36.63576038,-0.448080279,34.37989257,5.5,0.033032901,1
47.37306684,15.88933407,29.18587843,-0.602000843,48.07268379,1.631454581,0.063380998,0
14.2610195,17.74710092,18.89605413,-0.163574838,3.241214364,5.5,0.021161209,0
48.37968664,22.10209945,39.48833601,-0.55405831,46.28756865,3.746461773,0.051766055,0
45.94974457,12.34846974,22.57656633,-0.37187432,41.10250791,5.5,0.023077137,0
22.53632903,17.63382039,19.06213689,-0.217266219,14.23976619,5.5,0.053145659,0
40.0273104,21.8285554,47.13325933,-0.435538907,35.88861508,5.5,0.083067163,1
38.05746862,19.90990016,41.90002336,-0.432511112,33.88980036,5.5,0.016716427,1
38.47967854,20.67772335,45.45978384,-0.435121996,34.33701773,5.5,0.084607845,1
46.63515076,12.86300653,15.05127293,-0.623615115,43.74464539,5.5,0.027667831,0
46.94973049,16.10570551,18.50477405,-0.831811772,47.72190271,1.47426904,0.026131581,0
38.28277907,19.94045945,40.00789218,-0.491698522,34.61678709,5.5,0.043597101,1
47.08260321,13.17046084,37.86167505,-0.610121815,47.34588177,1.84748892,0.040163339,1
38.32636197,20.29362637,39.93352747,-0.454955469,34.36429764,5.5,0.029373211,1
39.11865403,20.89942223,51.42531715,-0.425120338,34.8785303,5.5,0.006473877,1
48.30643492,19.28016107,27.69812199,-1.634083989,50.69730994,0.5,0.030806186,0
39.18401335,18.28659844,35.09580997,-0.424969306,34.94238269,5.5,0.09803986,1
38.61233435,21.11923973,43.61794838,-0.442283835,34.53675507,5.5,0.063084829,1
18.81434058,12.62631231,30.44284535,-0.025520055,0,2.564722296,-0.030054195,0
38.62306694,26.42041974,48.85284954,-0.413132942,34.25991248,5.5,0.060586296,1
15.55651111,12.1209104,13.1173977,-0.131213214,1.818848739,5.5,0.026664187,0
38.67927568,17.07641207,38.63066656,-0.422455272,34.41240305,5.5,0.043772096,1
38.29862666,15.25000018,36.1063757,-0.378809379,33.54013087,5.5,0.019856948,1
37.87246027,23.47469683,46.45940536,-0.436270544,33.74070565,5.5,0.010929799,1
46.1688728,12.50976312,14.65841325,-0.56549964,42.98131491,5.5,0.022709374,0
38.51932533,18.69904463,40.15075088,-0.449546241,34.5095869,5.5,0.008072277,1
38.04613363,20.62806445,37.73295687,-0.431960211,33.87315013,5.5,-0.004502609,1
38.26101754,21.201038,46.1459593,-0.438281242,34.14821813,5.5,0.07552542,1
39.38482539,19.6169125,46.74053797,-0.435408804,35.24489339,5.5,0.116643135,1
46.07767746,21.02535145,35.65089332,-0.743838532,47.13632796,1.382355163,0.017110905,0
38.63916048,16.26236919,32.66079959,-0.409459046,34.23685735,5.5,0.003671499,1
41.7909704,22.14256199,37.84889987,-0.486302723,38.0843022,5.5,0.031334886,0
30.21450967,14.61115906,87.61206219,-0.024909933,0,2.975245569,-0.277588907,0
49.61698231,19.55388863,41.76530173,-0.437966011,45.50122265,5.5,0.034550527,0
49.24599324,11.52410325,13.1281983,-0.761991487,46.88039879,5.5,0.075423999,0
40.73592599,25.20973555,46.53174748,-0.458593779,36.80529518,5.5,0.067388925,1
18.09127777,12.58443662,13.58885121,-0.188066854,8.506585969,5.5,0.011103631,0
38.7846711,17.96907662,39.16256732,-0.454346199,34.81729371,5.5,0.081647585,1
28.32117923,12.67113281,13.00636208,-0.219411639,20.1057407,5.5,0.012397668,0
38.27217495,20.40435935,41.50435249,-0.448086165,34.24937091,5.5,0.070589121,1
39.66886759,16.23639048,41.41970642,-0.394364733,35.09806629,5.5,0.124165585,1
28.37690702,16.81438833,17.60416408,-0.413834352,37.81761819,0.5,0.011671549,0
49.40176838,17.07288169,18.00517496,-0.859879962,47.30547248,5.5,0.04384856,0
38.82759016,17.91550725,39.95821112,-0.440325608,34.73388586,5.5,0.08167345,1
21.71073932,18.32575199,19.55927369,-0.127821306,10.07434263,4.544845051,0.04197225,0
38.39665192,12.82375517,24.41064853,-0.425544879,34.16075831,5.5,0.024265777,1
47.43951375,21.96700477,39.51562091,-0.897197709,48.76703026,1.166116865,0.016132721,0
37.95951139,18.0925811,36.81610574,-0.44179012,33.87937752,5.5,0.017022235,1
37.76521465,19.06278855,37.51366874,-0.441310959,33.6806507,5.5,-0.022388673,1
37.99661341,16.90821054,36.77437163,-0.44214322,33.91973796,5.5,0.023700312,1
38.04382025,17.3984026,36.42114319,-0.464365093,34.16204088,5.5,0.031246825,1
39.34365389,20.03847103,39.83052848,-0.427730907,35.1294089,5.5,0.025181985,1
39.44762522,17.60511338,37.86031679,-0.423067684,35.18692911,5.5,0.148527609,1
40.35287407,19.88527884,39.01301977,-0.428043839,36.14171,5.5,0.051079934,1
37.78916984,14.59371352,33.07998132,-0.444576659,33.73460962,5.5,0.01019322,1
38.20276923,21.15312352,44.53156691,-0.449735578,34.19471889,5.5,0.050403701,1
37.72107219,17.37194466,32.96612702,-0.417355086,33.40205729,5.5,0.075213434,1
48.83519418,21.56633415,46.60156465,-0.420889903,44.55245225,5.5,0.084127206,0
38.92797433,19.35918162,38.53025539,-0.432298194,34.75825337,5.5,0.018990947,1
38.23194823,13.80221764,31.6515215,-0.427056725,34.01105032,5.5,0.069875623,1
38.73818711,17.05723391,34.10771271,-0.385947325,34.06769785,5.5,-0.010796853,1
37.97749485,15.68244798,29.11902841,-0.469155442,34.1353507,5.5,-0.004680699,1
38.09186822,25.17890339,51.53596604,-0.450669664,34.09212521,5.5,0.045092621,1
37.79836788,21.35788767,40.31928669,-0.443717061,33.7359529,5.5,0.016436727,1
48.96034427,25.09774705,51.71469344,-0.45141847,44.96723597,5.5,0.06060392,0
19.2305333,21.51008391,22.30944458,-0.234328107,11.53805944,5.5,0.022943137,0
37.72899656,20.69580616,42.45238747,-0.481445891,33.98493544,5.5,0.049438394,1
38.29906271,17.10992659,41.65374401,-0.406572761,33.86550737,5.5,0.015065784,1
39.29347065,21.69577203,40.04665687,-0.44444298,35.2376909,5.5,0.034447948,1
48.64903979,22.56846641,36.430784,-1.399159799,51.44135172,0.5,-0.017471073,0
38.95665729,19.60319081,41.04610091,-0.431967707,34.78374619,5.5,0.037168591,1
47.93892731,20.68113383,27.19218379,-1.543149782,50.47069101,0.5,0.019384855,0
39.72245039,19.4646066,41.13236757,-0.454544895,35.75680727,5.5,0.110880307,1
39.42999944,18.57449034,42.43421684,-0.419543474,35.13351303,5.5,0.192869105,1
24.8475549,20.33003984,21.00354489,-0.129330754,10.90993538,5.5,0.02740851,0
40.37615534,16.24839677,40.23603591,-0.367477628,35.47092384,5.5,0.078155154,1
39.07609712,16.7938663,33.15701433,-0.437111569,34.9522922,5.5,0.067295363,1
38.23398776,16.96006604,37.490242,-0.436029675,34.0999507,5.5,0.027397655,1
17.23326709,14.3282106,15.21520055,-0.190098633,7.751016708,5.5,0.023444407,0
38.04746229,20.2965287,39.12230759,-0.449422169,34.03661689,5.5,0.023956291,1
23.84990124,20.01932403,31.02244015,-0.075579697,7.24E-05,5.5,-0.08946416,0
37.99579796,24.52755597,46.34305122,-0.446616761,33.95975858,5.5,0.089551748,1
40.29080881,19.75960084,38.24862278,-0.431714779,36.11545294,5.5,0.096970465,1
38.27191321,14.29577388,34.72768782,-0.431633676,34.0957728,5.5,0.067810616,1
38.36347424,22.63308896,49.34204508,-0.472660422,34.54982124,5.5,0.10294283,1
49.97388843,20.4997894,27.38857265,-0.748131125,47.56446744,5.5,0.12276249,0
47.29301108,16.08476588,35.30518015,-0.416430774,42.96440967,5.5,0.083139912,0
13.16026152,11.0375383,12.46970657,-0.377641837,23.50575349,0.5,0.026320636,0
37.88778681,19.14525931,35.53383368,-0.443370052,33.82219233,5.5,0.036452184,1
4.964270404,16.52365093,20.67740936,-0.189396041,25.59242384,0.5,0.050066165,0
38.28362643,18.1781903,45.0040163,-0.390915764,33.67249788,5.5,0.031857922,1
39.61657441,21.19791912,43.81950467,-0.454166192,35.64762457,5.5,0.168678863,1
40.74478818,17.01512112,33.98638874,-0.485958054,37.03549101,5.5,0.041723133,1
39.10632125,15.52910605,32.53035464,-0.389404312,34.47729486,5.5,0.026590399,1
38.292352,20.17599917,41.61221288,-0.422119594,34.02208627,5.5,0.013122952,1
21.43436867,21.28051545,25.26786527,-0.146502775,9.13041857,5.5,0.00086339,0
10.14801905,19.05739819,22.83728326,-0.274540554,24.37866927,0.5,0.065522842,0
38.26702865,23.66877778,47.88452897,-0.407518036,33.84375734,5.5,0.022848843,1
16.12559138,17.66369159,18.28476244,-0.38160705,26.36358514,0.5,0.013942991,0
30.85623354,27.0902879,27.68848292,-0.01,39.87990737,1.912368098,0.035732503,0
47.08499915,17.19535084,26.8543943,-1.345993373,49.33324049,0.626337976,0.007882604,0
38.24556346,18.55279886,42.35986278,-0.45467591,34.28106304,5.5,0.008374081,1
49.60356855,17.77305548,25.94531903,-0.733834549,47.14720718,5.5,0.09975589,0
38.13665187,19.68243536,36.30007702,-0.432348248,33.96741366,5.5,0.019568084,1
43.55117198,17.32240277,31.32549843,-0.505845994,42.34726855,2.749508742,0.019159331,0
39.88678827,18.62841904,37.0280098,-0.402843647,35.41219161,5.5,0.072596945,1
38.13396298,23.155446,43.9178474,-0.416802596,33.80922304,5.5,0.054338387,1
18.49794533,25.17965885,26.78674197,-0.185149913,39.5991737,0.5,0.048002321,0
40.16601722,16.88818316,34.29873018,-0.429352256,35.96768633,5.5,0.066235617,1
16.41569827,23.18033284,23.8181037,-0.256899962,9.399103873,5.5,0.013877942,0
21.06595595,18.1825195,20.03001942,-0.21283896,16.10160202,3.531454398,0.036643275,0
32.3596097,11.07576378,59.65277562,-0.019779049,0,2.796477849,-0.153373165,0
38.69644956,20.43222174,38.97447348,-0.423576874,34.44087532,5.5,0.058833269,1
22.89245821,23.53616681,30.03542593,-0.094726447,3.863317974,5.5,-2.06E-07,0
46.74985605,18.61155569,30.94764018,-0.812351582,47.53628672,1.476552517,0.007450663,0
49.76061353,19.98716662,40.53365749,-0.414621931,46.08974968,4.640023863,0.063693546,0
49.69286151,18.30513598,23.40083826,-0.755566819,47.30715215,5.5,0.111981342,0
38.63175773,17.66116036,34.31283055,-0.442544111,34.55857544,5.5,0.017095017,1
39.97335658,15.92196666,39.26851435,-0.433842727,35.81848035,5.5,0.084586099,1
49.96575686,17.38617199,18.8571647,-0.66552542,47.25727604,5.5,0.021939745,0
38.57087677,18.40622287,37.78372796,-0.457923556,34.63449303,5.5,0.030473774,1
48.61496614,17.57439268,18.81548452,-4.564430133,49.47090883,0.5,0.020275085,0
37.6693834,25.92525431,52.94902379,-0.429091369,33.46849993,5.5,0.025915562,1
19.83194792,17.43989361,18.42481726,-0.127388075,5.681778581,5.5,0.03224826,0
25.78065462,18.96803234,19.41558939,-0.218965598,17.54848094,5.5,0.02042834,0
38.06653098,17.38469102,33.71988127,-0.430051204,33.8750235,5.5,0.039743958,1
38.99749881,21.77700083,47.09554899,-0.42414636,34.74763837,5.5,0.107068138,1
37.5509254,21.05788383,39.44336116,-0.487608427,33.85418282,5.5,0.039002488,1
38.28109074,27.28579783,48.3151448,-0.441770566,34.20077627,5.5,0.007259333,1
42.86007047,24.10513618,44.56508412,-0.475155989,39.06644715,5.5,0.036090198,0
39.2055853,15.43016548,31.2322673,-0.450282067,35.20239936,5.5,0.021054661,1
46.69972609,15.69223077,17.84855155,-0.655785771,43.95101925,5.5,0.042371872,0
38.88164453,20.27350443,45.89851535,-0.476410408,35.09801007,5.5,0.085251241,1
37.78003877,17.77273029,35.8396799,-0.415416482,33.44086852,5.5,0.030193596,1
38.99022615,16.86572324,34.34876574,-0.425966315,34.75852337,5.5,0.024139751,1
38.63748951,12.73942188,23.10032076,-0.447660673,34.61086188,5.5,0.02444054,1
48.08068344,20.94920733,23.21552668,-0.902783942,46.08401208,5.5,0.101782539,0
26.91839297,16.84465541,17.71845086,-0.238801551,38.01927411,0.698308935,0.032754369,0
38.04636309,22.79416354,47.3331358,-0.442224537,33.97023731,5.5,0.02330501,1
38.79603564,17.74103375,33.17657072,-0.418271806,34.48648665,5.5,0.044410006,1
46.02430686,11.75084378,23.91317123,-0.382742971,41.3147159,5.5,0.063776886,0
25.25962671,18.43443291,27.3054712,-0.064385195,0,4.940682362,-0.062561113,0
38.27483022,24.72380039,45.79856332,-0.419523685,33.97814115,5.5,0.028071726,1
49.33254328,13.57705503,14.27295793,-0.82993267,47.16060463,5.5,0.032707406,0
49.34500059,18.0899117,34.71703806,-0.445811881,45.30167444,5.5,0.045424497,0
38.1873609,13.87120854,30.3102943,-0.397390651,33.65136381,5.5,-0.005348856,1
38.44036142,19.62077791,37.87040936,-0.473276485,34.63167265,5.5,0.087155899,1
46.1978336,22.17320777,42.84901418,-0.701290198,45.45458426,2.621933026,0.139925124,0
47.93344063,13.00452723,14.93457809,-1.119733246,51.42256682,0.5,0.043292556,0
37.60957215,18.02342235,36.45968817,-0.454377459,33.64246771,5.5,0.023505747,1
29.22884384,14.48882458,16.96189483,-0.111664858,13.08622864,5.5,-0.01209154,0
46.40596285,15.44736517,19.62382221,-0.468054665,42.5547827,5.5,0.028498931,0
48.56470723,19.77245517,21.63771616,-1.462865876,47.3324939,5.5,0.089485121,0
38.66161284,16.05559285,35.24759127,-0.416283706,34.33148218,5.5,0.043825237,1
39.40483323,15.8003689,32.70304557,-0.459700496,35.48366532,5.5,0.113705355,1
37.4081338,16.76312583,35.16473636,-0.472131406,33.59020766,5.5,0.015817985,1
47.94250118,25.18033099,54.12444932,-0.477844646,44.1702232,5.5,0.094671366,0
39.25688553,18.4546097,35.01288064,-0.431495676,35.07940952,5.5,0.006367953,1
39.34147391,22.12545736,46.41863409,-0.426546314,35.11552522,5.5,0.104850373,1
37.69633237,19.76123064,38.90527101,-0.442748246,33.62502807,5.5,-0.016170339,1
46.94756386,14.33838513,29.86327319,-0.468038365,43.09624959,5.5,0.100011406,0
38.58425511,12.67449198,34.23919341,-0.427541916,34.36814724,5.5,0.153406885,1
38.11340931,17.67694149,35.26503579,-0.447928541,34.08918966,5.5,0.032368473,1
12.69036821,12.85915922,16.92527438,-0.139030644,34.00635426,0.637431269,-0.000857955,0
40.61422629,16.58218049,35.25332287,-0.387884543,35.96706293,5.5,0.037795214,1
39.5585786,17.83479035,35.40574903,-0.402466737,35.07979148,5.5,0.037661408,1
47.63269729,19.99507647,38.72467456,-0.495877797,45.3447041,3.693530724,0.105301276,0
39.19539005,17.45978897,32.33079604,-0.397386847,34.65934954,5.5,0.026832887,1
39.21603263,17.05369705,34.96399555,-0.410041213,34.8199798,5.5,0.091459638,1
39.82121425,26.18640211,49.99013637,-0.430324341,35.63236723,5.5,0.073037618,1
38.61376272,23.01410343,45.58605799,-0.406102067,34.17506866,5.5,0.081777116,1
37.93532961,19.94343345,40.5929002,-0.43449169,33.78665916,5.5,0.019900483,1
22.48938229,12.54093926,13.49585115,-0.114218879,6.707728256,5.5,0.033403631,0
38.93996163,21.74275131,46.3351726,-0.417207158,34.61941534,5.5,0.098324125,1
46.59339462,23.18060856,41.53232354,-0.732327595,47.27671861,1.572577271,0.002504005,0
39.09956121,19.86233693,41.0306466,-0.412823755,34.73313895,5.5,0.055548728,1
37.92402581,13.33093616,26.14109624,-0.511752082,34.4016897,5.5,0.009520945,1
22.26866406,19.79330008,21.73505333,-0.278335093,22.43569606,1.954207644,0.010529432,0
10.27314805,13.56947386,15.56619025,-0.235662064,26.85150832,0.5,0.039450456,0
38.95949618,16.53574856,36.92654261,-0.394893769,34.39481833,5.5,0.053393805,1
25.609879,24.03326673,25.9995493,-0.207181297,16.90946604,5.5,0.009556038,0
38.40041139,21.5264107,40.7025565,-0.422826904,34.13728901,5.5,0.044012491,1
49.64473683,15.89131659,18.35212424,-1.163164211,48.09503059,5.5,0.112383112,0
38.42487446,18.62437008,37.43525687,-0.417393172,34.10625366,5.5,0.05557601,1
47.36554765,14.61797171,27.33479938,-0.614231154,47.01770831,2.229344722,0.069709506,0
46.62364873,19.36291214,31.7458032,-1.085770536,48.82851946,0.756070498,0.059156838,0
25.77308442,16.94512608,17.25646952,-0.377586575,32.87858634,0.691625513,0.009747103,0
37.89117407,18.96263914,37.99101819,-0.453607006,33.91733149,5.5,0.051947266,1
10.99454728,19.99427092,22.47251166,-0.235702739,27.5700466,0.5,0.024154573,0
46.49990405,20.05264554,32.04719459,-1.29120477,49.24690805,0.545645695,0.050343221,0
49.56151422,17.88274432,32.37540918,-0.595045212,46.53222704,5.5,0.096923023,0
46.31103929,25.79270807,44.69711219,-0.948070456,48.49973876,0.839535348,0.024339919,0
38.89847098,15.31322889,32.37868357,-0.426349725,34.67057371,5.5,0.060456498,1
39.00109879,22.10987429,44.76459173,-0.426818782,34.77784782,5.5,0.051157107,1
48.89008401,28.55068859,38.29662557,-0.558438784,45.66222289,5.5,0.035809167,0
37.72238075,17.44818789,36.57059646,-0.423104795,33.46205834,5.5,0.036577316,1
38.92204441,16.50130263,35.7079931,-0.425054071,34.68125963,5.5,0.032986754,1
16.98118766,21.56264698,23.13245001,-0.188369935,7.411917288,5.5,0.023577318,0
48.67627803,21.38987238,29.75613866,-1.800250639,50.84647062,0.5,0.047168785,0
26.9217785,11.40613573,56.71291603,-0.021570546,0,2.707586953,-0.147570677,0
39.03174121,21.1378222,47.48406832,-0.424895006,34.78936883,5.5,0.083006553,1
8.401952132,21.55939377,29.42512621,-0.106505572,45.08445159,0.5,-0.06979669,0
46.36298831,19.42324713,33.08541806,-0.769799886,46.1968749,2.133380506,0.036470083,0
33.43230258,17.04210429,19.42286022,-0.087358873,12.7983044,5.5,3.35E-06,0
37.44579327,21.21739424,41.43940663,-0.47073585,33.6165484,5.5,0.012724881,1
38.4315081,22.22003519,45.49310302,-0.435964826,34.2968561,5.5,0.047217329,1
38.47097847,18.13215286,33.21980664,-0.43455189,34.32288275,5.5,0.023162183,1
39.43795564,17.60140592,34.62815185,-0.468369031,35.58936036,5.5,0.050295487,1
39.30890899,26.98339837,58.29154897,-0.412224177,34.93613578,5.5,0.055986242,1
39.75798672,17.23548597,33.86682826,-0.402462033,35.27914725,5.5,0.054090603,1
39.68333895,18.66537865,40.55313211,-0.421202458,35.40377504,5.5,0.100365972,1
38.23087489,19.45839281,43.70565722,-0.409625715,33.83036299,5.5,0.042139796,1
47.98893295,21.70568882,23.54119477,-0.580515376,44.88382512,5.5,0.052062029,0
20.16005307,21.09249751,23.35086093,-0.090474727,0.236667875,5.5,0.072596047,0
39.30396103,22.89316615,40.96327052,-0.448135035,35.28159568,5.5,0.04287153,1
39.71606648,15.5352598,39.33896341,-0.37667837,34.93065011,5.5,0.092601064,1
39.59432724,11.45736706,23.66060078,-0.436861931,35.46816584,5.5,0.08056261,1
38.44788461,18.15240885,38.93667384,-0.402973803,33.9747332,5.5,0.015758223,1
